sn,staff_id,working_hours,job_level,salary
72231,ST-48752264-MRS16,Full-time,Entry,3154.90
72232,ST-58674449-MDG5,Full-time,Senior,17469.52
72233,ST-58775870-CCT21,Full-time,Entry,3075.17
72234,ST-20486169-NMG10,Full-time,Mid,2657.41
72235,ST-55106767-TMC5,Part-time,Entry,2127.23
72236,ST-86108226-JDH3,Part-time,Senior,8667.96
72237,ST-11177459-JDF4,Part-time,Mid,2142.12
72238,ST-86388366-CJM13,Part-time,Entry,2287.18
72239,ST-12173226-BBA21,Part-time,Mid,1991.60
72240,ST-84907965-JMM1,Full-time,Executive,21440.23
72241,ST-77251265-ASG2,Part-time,Entry,1219.61
72242,ST-88558977-SBH11,Full-time,Entry,4898.41
72243,ST-58602927-DSM3,Part-time,Entry,2035.80
72244,ST-29076910-KBA11,Full-time,Mid,2547.50
72245,ST-50557375-AKC21,Full-time,Senior,17077.29
72246,ST-30055281-CCS1,Full-time,Executive,30189.21
72247,ST-21281671-SKB21,Part-time,Senior,6089.95
72248,ST-60436671-MCL23,Part-time,Entry,1681.80
72249,ST-94332651-CKR9,Full-time,Entry,4390.78
72250,ST-16047190-JKC14,Part-time,Entry,1287.81
72251,ST-40267693-JJJ1,Full-time,Executive,30137.64
72252,ST-50995140-TDM18,Part-time,Senior,7847.63
72253,ST-31796469-JEH21,Part-time,Mid,1631.47
72254,ST-30389988-CJB22,Part-time,Entry,837.53
72255,ST-10141819-TMH2,Full-time,Entry,3204.23
72256,ST-26356283-CRO5,Full-time,Mid,4177.28
72257,ST-45145727-KMM21,Part-time,Senior,7372.09
72258,ST-87263729-HHM10,Full-time,Entry,4563.63
72259,ST-45456659-TSR24,Full-time,Senior,13158.00
72260,ST-30047507-RAF21,Part-time,Entry,1737.52
72261,ST-19308940-MWM16,Full-time,Entry,4539.89
72262,ST-10419625-DTP24,Part-time,Entry,1245.54
72263,ST-94695742-LGF8,Full-time,Entry,3501.68
72264,ST-73567211-JSA14,Full-time,Senior,18909.61
72265,ST-85777896-MTR2,Part-time,Senior,7729.85
72266,ST-45492576-CCH6,Part-time,Senior,9861.87
72267,ST-63945625-LRR9,Full-time,Entry,3775.55
72268,ST-34864698-DEN2,Part-time,Senior,6070.67
72269,ST-54485240-DSP19,Full-time,Senior,19814.60
72270,ST-96312893-JSS9,Full-time,Senior,19121.22
72271,ST-61350370-PJC1,Full-time,Executive,26040.69
72272,ST-41733482-TJD5,Part-time,Senior,6800.96
72273,ST-45038466-BDW1,Full-time,Executive,30333.51
72274,ST-87770311-JJP1,Full-time,Executive,27724.98
72275,ST-87050579-ACD24,Full-time,Entry,3588.63
72276,ST-37110018-MAH6,Full-time,Mid,3363.22
72277,ST-64906936-NRS16,Full-time,Entry,4237.34
72278,ST-22501647-WNN11,Part-time,Mid,1886.42
72279,ST-43199875-MTL11,Part-time,Mid,1712.63
72280,ST-30545423-JWW3,Part-time,Entry,1725.78
72281,ST-69490828-JZC22,Full-time,Senior,11753.50
72282,ST-39960510-WSP7,Part-time,Mid,1594.99
72283,ST-55687998-BLW5,Part-time,Senior,7357.95
72284,ST-99141927-NJL5,Full-time,Entry,2781.03
72285,ST-90171387-TSC3,Full-time,Entry,4427.98
72286,ST-94183764-MJH24,Part-time,Senior,7729.71
72287,ST-67364090-TMT2,Full-time,Mid,3005.17
72288,ST-13595820-EJA1,Full-time,Executive,32510.61
72289,ST-51727301-CJN5,Full-time,Entry,2979.61
72290,ST-74423661-BWP16,Part-time,Mid,1733.79
72291,ST-30160077-MJG7,Full-time,Entry,3991.60
72292,ST-63367515-CDT1,Full-time,Executive,30275.28
72293,ST-20003958-ABC23,Part-time,Senior,7034.02
72294,ST-99311025-DLC18,Part-time,Entry,1577.08
72295,ST-29506002-ELM22,Full-time,Senior,15929.91
72296,ST-50498838-MAB8,Full-time,Entry,2727.06
72297,ST-64186500-LTA4,Part-time,Entry,780.14
72298,ST-97303802-MSG17,Part-time,Mid,1529.58
72299,ST-56860379-GBM7,Full-time,Mid,3184.88
72300,ST-53046560-MWS1,Full-time,Executive,26087.88
72301,ST-51248846-JJB20,Full-time,Mid,2616.91
72302,ST-95062676-CJM7,Full-time,Entry,2594.67
72303,ST-43762721-CAF10,Full-time,Senior,14214.04
72304,ST-64864366-DCG1,Full-time,Executive,21633.56
72305,ST-88060230-JMH16,Part-time,Mid,1858.99
72306,ST-69138857-LSM13,Full-time,Entry,3661.08
72307,ST-86776280-LOP3,Part-time,Entry,2013.99
72308,ST-65482495-KDG20,Part-time,Mid,1687.55
72309,ST-24500648-HMG10,Part-time,Senior,6431.41
72310,ST-32024680-TES3,Part-time,Senior,7740.11
72311,ST-98607909-JPB12,Part-time,Senior,8463.15
72312,ST-73713345-MDC4,Full-time,Senior,19670.16
72313,ST-99037388-ESJ4,Full-time,Mid,3323.09
72314,ST-37304818-MLS15,Full-time,Senior,15757.81
72315,ST-50474992-ASW13,Full-time,Mid,3432.20
72316,ST-79105970-TMG23,Full-time,Senior,18628.73
72317,ST-13491988-ABF8,Part-time,Mid,2095.43
72318,ST-30894666-JRC8,Part-time,Entry,853.21
72319,ST-93325408-CTN23,Full-time,Mid,4936.25
72320,ST-40507897-AKP18,Part-time,Mid,2050.59
72321,ST-41292231-BJD17,Part-time,Entry,1760.67
72322,ST-11760079-KMV9,Part-time,Mid,2042.31
72323,ST-90433632-MSA24,Part-time,Mid,1034.42
72324,ST-18841329-JDD7,Part-time,Mid,2016.97
72325,ST-47091578-MKT19,Full-time,Senior,11674.44
72326,ST-50302843-DRR21,Part-time,Mid,1920.95
72327,ST-76426826-ASA23,Full-time,Senior,16632.22
72328,ST-80092294-ATS5,Part-time,Entry,1947.57
72329,ST-18858769-JTD6,Full-time,Senior,10606.61
72330,ST-65123105-MEB20,Part-time,Mid,782.37
72331,ST-94044982-HAS3,Full-time,Entry,2681.92
72332,ST-25274910-GAV19,Full-time,Senior,18473.48
72333,ST-41967840-KMW18,Part-time,Mid,1144.67
72334,ST-46480912-XBG17,Full-time,Senior,19562.39
72335,ST-73096079-SVP15,Full-time,Mid,3260.27
72336,ST-65250174-KRC3,Full-time,Mid,3305.49
72337,ST-99450623-NMA12,Full-time,Senior,16604.82
72338,ST-78787972-RJB3,Part-time,Mid,2320.42
72339,ST-53189224-JNJ8,Full-time,Senior,10787.60
72340,ST-52551993-AKT6,Full-time,Mid,3390.98
72341,ST-17210692-CDM11,Part-time,Mid,1497.46
72342,ST-61172404-JSD18,Part-time,Entry,2402.04
72343,ST-69437457-PAW3,Full-time,Senior,13811.82
72344,ST-52538300-ATH17,Full-time,Entry,2555.47
72345,ST-42406411-MSS23,Full-time,Senior,12174.81
72346,ST-13405072-ACM12,Part-time,Entry,2092.63
72347,ST-36393483-JAB13,Full-time,Mid,3404.00
72348,ST-78569105-ARN11,Part-time,Entry,934.04
72349,ST-69352868-JCV18,Full-time,Senior,18862.25
72350,ST-26863764-BMC19,Full-time,Mid,2686.55
72351,ST-26573861-JAC10,Full-time,Senior,18317.04
72352,ST-89500267-PRW7,Full-time,Entry,4277.52
72353,ST-54160937-VCK7,Part-time,Entry,1476.06
72354,ST-17090169-RLG14,Part-time,Entry,870.40
72355,ST-30907059-TAM23,Full-time,Entry,4035.27
72356,ST-97933692-JJT22,Full-time,Mid,2742.96
72357,ST-92668250-ANA12,Full-time,Senior,12416.45
72358,ST-92502520-CMD6,Part-time,Entry,718.15
72359,ST-45637948-RTL3,Full-time,Mid,4174.53
72360,ST-36564997-ADB15,Part-time,Mid,2466.36
72361,ST-13738253-DED17,Full-time,Mid,2654.86
72362,ST-61564211-MJF23,Full-time,Mid,4851.55
72363,ST-19447637-ZZM20,Part-time,Senior,8608.50
72364,ST-83957470-JKT16,Full-time,Mid,4545.14
72365,ST-73802834-MSE12,Part-time,Entry,868.31
72366,ST-89724668-KAC5,Part-time,Mid,1599.37
72367,ST-42772069-LPK20,Full-time,Senior,19206.15
72368,ST-79829185-RSW1,Full-time,Executive,27581.23
72369,ST-33058880-MLB23,Full-time,Senior,19581.06
72370,ST-70657609-KTM16,Full-time,Entry,3283.95
72371,ST-36776680-MWR12,Full-time,Senior,12374.82
72372,ST-21713910-JMT19,Part-time,Mid,1614.44
72373,ST-85131488-DKM7,Part-time,Entry,877.91
72374,ST-57047899-NRL13,Part-time,Entry,2205.97
72375,ST-19203135-JAM11,Full-time,Entry,2779.08
72376,ST-58130650-LLG1,Full-time,Executive,32613.88
72377,ST-24068246-JEZ12,Part-time,Senior,8695.79
72378,ST-65875567-CIC5,Part-time,Mid,897.16
72379,ST-22769694-KSP13,Full-time,Senior,14181.60
72380,ST-98625936-KCH16,Part-time,Mid,1447.69
72381,ST-47160030-KKS12,Full-time,Senior,13433.36
72382,ST-49902330-KAT11,Full-time,Entry,2528.58
72383,ST-24183249-RRB13,Full-time,Senior,16317.26
72384,ST-26797940-JAR16,Full-time,Senior,10016.56
72385,ST-36971616-TBP13,Part-time,Mid,1015.17
72386,ST-77431674-ADM10,Full-time,Entry,4781.86
72387,ST-48845414-SAF22,Part-time,Entry,1288.59
72388,ST-22403416-KJC11,Part-time,Senior,9520.22
72389,ST-48564778-ATW15,Full-time,Mid,3916.53
72390,ST-78375341-SSF1,Full-time,Executive,32229.73
72391,ST-24113952-TMH11,Full-time,Mid,2574.40
72392,ST-56812485-DSB1,Full-time,Executive,28044.16
72393,ST-11236144-KBM16,Full-time,Senior,15126.88
72394,ST-89445716-BCO21,Part-time,Entry,1679.52
72395,ST-77694678-SAJ22,Part-time,Mid,1450.90
72396,ST-47116505-JRR14,Part-time,Entry,2204.61
72397,ST-19729025-BDN8,Full-time,Senior,10171.01
72398,ST-23483431-JJS20,Part-time,Senior,8649.04
72399,ST-41051809-SKL23,Part-time,Mid,1122.62
72400,ST-21108910-VSA20,Full-time,Mid,4056.10
72401,ST-77102299-SCC14,Full-time,Mid,4298.74
72402,ST-18593525-AKL15,Part-time,Mid,2101.76
72403,ST-57691167-GJV22,Part-time,Mid,1948.93
72404,ST-81389330-SBB14,Full-time,Senior,10226.37
72405,ST-56541046-JAR12,Full-time,Mid,3984.74
72406,ST-64169030-JLD21,Full-time,Mid,3827.71
72407,ST-58259382-MLJ23,Full-time,Entry,3385.13
72408,ST-85738036-AAH15,Part-time,Mid,745.95
72409,ST-82235564-JML23,Part-time,Senior,8000.13
72410,ST-23512304-TTG1,Full-time,Executive,23833.36
72411,ST-98221650-JBY11,Full-time,Senior,18444.79
72412,ST-42474403-MTL14,Full-time,Senior,18190.53
72413,ST-38531276-MPN11,Part-time,Entry,1674.28
72414,ST-23858923-CCH12,Part-time,Entry,909.70
72415,ST-18404519-MDA12,Part-time,Mid,1835.01
72416,ST-44244979-HKO2,Full-time,Senior,16303.54
72417,ST-49176134-AJM24,Full-time,Senior,19990.10
72418,ST-59476441-VVC14,Full-time,Senior,16425.26
72419,ST-30359842-LDM13,Part-time,Entry,851.37
72420,ST-34171959-BTC3,Full-time,Senior,19735.50
72421,ST-77091100-NJC15,Full-time,Mid,3608.93
72422,ST-71906504-AMC11,Full-time,Mid,4341.25
72423,ST-45267060-LLO22,Part-time,Senior,8063.46
72424,ST-28100110-LTB20,Part-time,Senior,6711.68
72425,ST-73872427-BCD8,Full-time,Mid,2522.02
72426,ST-88181888-ASS18,Full-time,Senior,19781.15
72427,ST-90559347-RML20,Full-time,Entry,4742.93
72428,ST-24386101-EBB13,Part-time,Senior,8147.97
72429,ST-34444725-MJP23,Part-time,Entry,721.20
72430,ST-99753363-JWM12,Part-time,Senior,9180.79
72431,ST-12797715-TCM7,Part-time,Mid,2319.16
72432,ST-20014241-AMD4,Full-time,Mid,3848.52
72433,ST-29098388-DAH10,Part-time,Mid,1958.03
72434,ST-97486703-ISA22,Part-time,Entry,2477.10
72435,ST-61928702-TKV8,Part-time,Mid,1358.76
72436,ST-17381788-LMF22,Part-time,Mid,988.30
72437,ST-93829357-MMJ20,Full-time,Entry,4727.61
72438,ST-91502744-NJB15,Full-time,Entry,2969.67
72439,ST-32363605-TDS7,Full-time,Senior,15421.15
72440,ST-43636284-TBW5,Full-time,Senior,16710.64
72441,ST-73221213-ASH14,Part-time,Senior,7350.79
72442,ST-89739629-DSG17,Part-time,Entry,725.60
72443,ST-31305544-DDR17,Part-time,Entry,1304.04
72444,ST-37729964-BES11,Full-time,Senior,13071.49
72445,ST-74749458-RST22,Part-time,Entry,2466.47
72446,ST-62654387-BTS13,Part-time,Senior,9553.85
72447,ST-74435003-JDG2,Full-time,Mid,4583.35
72448,ST-50939292-RMG21,Part-time,Senior,8743.53
72449,ST-15398450-RJD17,Part-time,Mid,1709.18
72450,ST-31386498-ECT8,Full-time,Entry,4359.36
72451,ST-43331451-JCE4,Part-time,Mid,1357.33
72452,ST-14643913-MJW11,Part-time,Entry,2228.10
72453,ST-34409697-TMW6,Full-time,Senior,13636.46
72454,ST-82372940-MMH19,Part-time,Entry,2335.30
72455,ST-10773519-MMM22,Full-time,Mid,4303.95
72456,ST-33032025-LHT22,Full-time,Mid,3704.90
72457,ST-30162120-TJL12,Part-time,Mid,816.13
72458,ST-35752419-SPL3,Part-time,Mid,975.11
72459,ST-18710371-LJS13,Full-time,Entry,3020.22
72460,ST-98511894-CBH5,Part-time,Mid,1956.76
72461,ST-82566742-CSP11,Part-time,Entry,1087.56
72462,ST-41408841-CAM17,Full-time,Mid,3842.39
72463,ST-27993145-SKS11,Part-time,Senior,7278.77
72464,ST-81468563-DJS3,Part-time,Mid,1609.53
72465,ST-36539247-MLM15,Full-time,Entry,3121.75
72466,ST-61234966-EAR14,Part-time,Entry,793.47
72467,ST-67442703-TCB9,Part-time,Mid,1718.97
72468,ST-67442901-DMT5,Part-time,Entry,2096.17
72469,ST-42401279-MJG16,Full-time,Mid,4012.20
72470,ST-39055615-ETR24,Full-time,Entry,3040.25
72471,ST-87936800-BJA18,Full-time,Mid,4413.25
72472,ST-15408055-JAW20,Part-time,Entry,1600.11
72473,ST-62006158-ERB13,Full-time,Mid,3303.20
72474,ST-86390494-AFJ20,Full-time,Senior,14715.04
72475,ST-21601654-RMJ15,Full-time,Mid,4671.08
72476,ST-35442429-EMS11,Part-time,Entry,1710.53
72477,ST-26462638-CJW21,Part-time,Senior,9431.32
72478,ST-20762581-SAD12,Part-time,Entry,1835.10
72479,ST-58094639-HJJ1,Full-time,Executive,27811.71
72480,ST-12674309-SAJ9,Full-time,Senior,17497.33
72481,ST-90779952-JCS23,Part-time,Entry,2163.30
72482,ST-80632071-AJV21,Part-time,Mid,2421.07
72483,ST-12962670-SJL18,Part-time,Entry,1373.42
72484,ST-68510483-DDC7,Part-time,Entry,2321.70
72485,ST-80454415-KME21,Full-time,Senior,17087.54
72486,ST-55661568-MRM16,Part-time,Entry,1246.42
72487,ST-99088686-BRW2,Full-time,Senior,10833.98
72488,ST-63221819-MNT18,Full-time,Senior,12088.66
72489,ST-89102984-MJS6,Part-time,Senior,7353.25
72490,ST-52035206-MCH16,Part-time,Entry,883.11
72491,ST-64174469-AEE4,Full-time,Mid,3650.56
72492,ST-97613667-PCC23,Part-time,Entry,2449.28
72493,ST-66382838-ANO3,Part-time,Senior,7865.92
72494,ST-56073060-NBK19,Part-time,Mid,1154.16
72495,ST-36673825-ARR12,Full-time,Mid,3795.24
72496,ST-89933580-NHB21,Part-time,Entry,745.47
72497,ST-79064544-SAC16,Part-time,Entry,1728.16
72498,ST-50852859-LES8,Part-time,Entry,2494.01
72499,ST-76594202-DNS21,Full-time,Mid,4016.29
72500,ST-21342331-MEG20,Full-time,Entry,3049.78
72501,ST-24802349-CMV10,Full-time,Entry,4459.75
72502,ST-18912100-DMW9,Full-time,Mid,3452.67
72503,ST-31889785-JDV19,Part-time,Entry,1175.79
72504,ST-23408464-CEL14,Full-time,Mid,3477.11
72505,ST-67480264-TDP6,Part-time,Entry,2003.16
72506,ST-45004628-BDC6,Full-time,Senior,11463.23
72507,ST-26126955-RAD10,Part-time,Entry,1621.75
72508,ST-65922630-JKR8,Part-time,Senior,8248.94
72509,ST-35731394-MHD15,Full-time,Entry,3418.74
72510,ST-93308830-DCS21,Part-time,Senior,7089.22
72511,ST-26385583-SRR13,Part-time,Entry,1652.83
72512,ST-29472329-BLK11,Full-time,Entry,3803.98
72513,ST-43900984-ESB17,Full-time,Mid,3701.33
72514,ST-40506382-ADW13,Full-time,Entry,4244.79
72515,ST-36597835-ZJM18,Part-time,Entry,1052.99
72516,ST-42704359-RKN9,Part-time,Mid,721.75
72517,ST-13697114-HCS5,Full-time,Entry,3128.80
72518,ST-58926430-CTT8,Part-time,Senior,8182.95
72519,ST-15162009-BGV12,Full-time,Mid,3276.85
72520,ST-65156597-CAC3,Full-time,Mid,4389.68
72521,ST-29841355-JMM10,Full-time,Senior,15334.68
72522,ST-30744840-VCH19,Part-time,Entry,2370.35
72523,ST-25487838-JMB3,Full-time,Mid,2945.75
72524,ST-47092294-NJW20,Full-time,Entry,2506.28
72525,ST-93890987-TDH18,Part-time,Senior,6405.79
72526,ST-99445877-KWF15,Part-time,Entry,1665.80
72527,ST-47626664-TRJ22,Full-time,Senior,10237.98
72528,ST-65094589-PMA16,Full-time,Mid,4104.40
72529,ST-14467335-CJL19,Full-time,Senior,17557.13
72530,ST-96265148-LJF17,Full-time,Entry,4335.75
72531,ST-36429397-SDG17,Full-time,Mid,3900.55
72532,ST-55900484-SJP7,Part-time,Senior,9256.27
72533,ST-31499203-MWM20,Part-time,Mid,1312.30
72534,ST-19418906-DAM1,Full-time,Executive,29257.46
72535,ST-92679478-JHM22,Part-time,Senior,6431.98
72536,ST-66909588-KTF12,Part-time,Mid,1360.48
72537,ST-27881552-LSM12,Part-time,Senior,8019.04
72538,ST-23580680-JDS21,Full-time,Mid,4361.13
72539,ST-55537028-MDM8,Full-time,Mid,4950.48
72540,ST-68475733-JDB3,Part-time,Senior,7672.73
72541,ST-87124866-DKF8,Full-time,Entry,3777.25
72542,ST-79350593-JJA5,Full-time,Entry,2891.77
72543,ST-77574330-MTR9,Part-time,Entry,2204.84
72544,ST-98958214-ALJ2,Full-time,Senior,15278.68
72545,ST-42485433-DSM3,Full-time,Mid,3964.42
72546,ST-12039996-NJC11,Full-time,Entry,3372.81
72547,ST-74088466-AMS16,Full-time,Entry,4369.27
72548,ST-63747382-MJR6,Full-time,Mid,3074.82
72549,ST-88225886-JJR2,Part-time,Senior,6564.63
72550,ST-38141386-MMS9,Part-time,Entry,1838.54
72551,ST-52234338-TMM7,Part-time,Entry,2462.80
72552,ST-62832046-HJM1,Full-time,Executive,32072.71
72553,ST-52470562-DAM1,Full-time,Executive,32582.80
72554,ST-73644247-DSB11,Full-time,Mid,3167.61
72555,ST-74492475-DIH4,Full-time,Entry,4827.99
72556,ST-73365415-GJJ3,Full-time,Entry,4457.61
72557,ST-34926924-MJH5,Part-time,Mid,1906.18
72558,ST-14205457-SGC13,Part-time,Entry,1876.42
72559,ST-51274850-MBL8,Full-time,Mid,2829.34
72560,ST-49731603-SCL22,Part-time,Entry,897.76
72561,ST-56896103-REC12,Full-time,Mid,4614.57
72562,ST-28618887-CSB21,Part-time,Senior,9020.08
72563,ST-88261596-ADP12,Full-time,Senior,14992.65
72564,ST-14786508-KJM10,Full-time,Senior,15032.82
72565,ST-36038365-SKH7,Part-time,Senior,7552.28
72566,ST-50421228-JMM3,Full-time,Senior,13102.91
72567,ST-76568988-ATH1,Full-time,Executive,33595.52
72568,ST-61709560-CBP9,Part-time,Senior,8163.44
72569,ST-83578143-EJC19,Full-time,Entry,4924.48
72570,ST-67501975-MKH23,Part-time,Senior,9236.00
72571,ST-20314831-AJD13,Part-time,Mid,2438.49
72572,ST-12740420-DCM14,Full-time,Mid,4043.32
72573,ST-71582638-CJL1,Full-time,Executive,21308.91
72574,ST-92619849-TSC6,Full-time,Senior,15854.22
72575,ST-23501965-JAB11,Part-time,Senior,9889.06
72576,ST-17540314-GPP3,Full-time,Senior,15358.40
72577,ST-77810524-VCC7,Part-time,Mid,1843.94
72578,ST-32119969-GKH1,Full-time,Executive,22610.25
72579,ST-64412598-WDG22,Part-time,Entry,2099.77
72580,ST-75579995-NMG5,Full-time,Entry,3859.64
72581,ST-49865985-JRJ21,Part-time,Senior,8776.23
72582,ST-83289446-RTP11,Full-time,Entry,4487.10
72583,ST-52434900-TMG18,Full-time,Entry,4442.97
72584,ST-68317566-GCR20,Part-time,Entry,1004.98
72585,ST-67734119-SJT21,Full-time,Entry,3952.11
72586,ST-63610608-EJR2,Part-time,Senior,8493.41
72587,ST-25136106-DSL15,Part-time,Mid,2378.56
72588,ST-87784991-ABS5,Full-time,Entry,4744.81
72589,ST-80606962-MBR13,Full-time,Senior,15377.95
72590,ST-24954639-DBR24,Full-time,Senior,19385.76
72591,ST-91043244-SBC13,Part-time,Entry,1286.79
72592,ST-59684429-JMW2,Full-time,Entry,3301.44
72593,ST-25473589-CBM13,Full-time,Senior,10866.03
72594,ST-81704965-KLC23,Part-time,Senior,7692.14
72595,ST-11071995-KAC7,Part-time,Senior,6056.52
72596,ST-79285507-HCJ10,Part-time,Mid,1325.60
72597,ST-59669690-JAV3,Full-time,Entry,2663.62
72598,ST-42866661-JJG2,Part-time,Entry,1430.35
72599,ST-25414061-VKY20,Part-time,Entry,750.14
72600,ST-14961670-CDE5,Full-time,Mid,2848.27
72601,ST-79720320-HMM19,Part-time,Senior,8031.36
72602,ST-88111831-LCD2,Part-time,Senior,9124.19
72603,ST-83632532-HJS4,Full-time,Entry,4343.59
72604,ST-94156591-DTN19,Full-time,Mid,3192.75
72605,ST-23516447-BCO21,Full-time,Entry,3240.22
72606,ST-45236586-AAH3,Part-time,Entry,1502.46
72607,ST-65266167-HCH19,Part-time,Entry,1878.35
72608,ST-63153640-DSY10,Full-time,Mid,4343.56
72609,ST-76056844-RJG12,Full-time,Entry,3754.37
72610,ST-79399383-AMO8,Part-time,Mid,2395.28
72611,ST-88416056-DJB17,Full-time,Entry,3918.93
72612,ST-22872259-AWR15,Full-time,Senior,12953.85
72613,ST-63245237-TCR13,Full-time,Senior,13563.90
72614,ST-47827632-RNS17,Part-time,Senior,8931.37
72615,ST-10371774-JPY21,Full-time,Entry,4142.84
72616,ST-98396052-KSC14,Part-time,Senior,6096.51
72617,ST-96667478-JOG14,Full-time,Entry,4640.32
72618,ST-64712695-CKA11,Full-time,Entry,2761.17
72619,ST-32264725-MSC2,Full-time,Entry,4931.05
72620,ST-39372267-ALM21,Part-time,Senior,9208.15
72621,ST-17320544-JMS6,Part-time,Mid,1325.36
72622,ST-54050896-TJR21,Part-time,Entry,1798.64
72623,ST-54085060-ECC2,Part-time,Senior,8102.46
72624,ST-91676706-CCM2,Part-time,Senior,8682.68
72625,ST-94926877-LMM2,Full-time,Entry,2527.62
72626,ST-80831107-SAB9,Part-time,Mid,929.32
72627,ST-48992008-BRP12,Full-time,Senior,11256.82
72628,ST-39038821-VRC12,Full-time,Entry,3249.44
72629,ST-38262580-RJA4,Part-time,Entry,1342.00
72630,ST-40129859-JCJ6,Part-time,Mid,2486.13
72631,ST-12912619-CSK5,Part-time,Senior,9001.24
72632,ST-15277778-JRC21,Full-time,Entry,4414.12
72633,ST-69725065-MKG13,Part-time,Mid,1249.61
72634,ST-19469727-ERH9,Part-time,Mid,2300.45
72635,ST-74761376-CKM15,Full-time,Senior,18489.20
72636,ST-39953452-TJR1,Full-time,Executive,27645.79
72637,ST-30649976-SLC6,Part-time,Mid,1476.65
72638,ST-61285088-ARD5,Part-time,Entry,776.84
72639,ST-21876897-JKM16,Full-time,Senior,13456.79
72640,ST-34643058-CLJ7,Part-time,Senior,7625.37
72641,ST-87604155-MME10,Full-time,Mid,4818.37
72642,ST-20947865-MMC3,Full-time,Entry,4789.92
72643,ST-39278108-MAS23,Part-time,Senior,6967.56
72644,ST-33844088-KSP24,Full-time,Entry,4060.61
72645,ST-55888607-GJF15,Full-time,Senior,11325.45
72646,ST-16827120-SCL4,Full-time,Mid,3899.73
72647,ST-90282445-JBR23,Part-time,Mid,2145.03
72648,ST-55068892-PJM13,Part-time,Entry,908.77
72649,ST-60752733-CRG23,Part-time,Senior,9783.84
72650,ST-39209783-PVE2,Full-time,Senior,12038.99
72651,ST-98548053-SCH15,Full-time,Mid,4578.52
72652,ST-56380199-CKP7,Full-time,Mid,4173.32
72653,ST-37697593-KTG11,Part-time,Senior,6125.00
72654,ST-82258615-LLZ14,Part-time,Senior,8969.57
72655,ST-65574010-IMB18,Part-time,Senior,7837.91
72656,ST-59658630-CAM11,Full-time,Senior,15177.67
72657,ST-57609053-BJB11,Part-time,Senior,9599.69
72658,ST-11971528-DMW8,Full-time,Entry,4513.75
72659,ST-64328958-LPT16,Part-time,Entry,2079.08
72660,ST-68112017-JBF2,Part-time,Mid,899.62
72661,ST-42079624-CAK23,Full-time,Senior,14776.08
72662,ST-12056895-BDT20,Full-time,Mid,2901.02
72663,ST-33638904-NMC17,Part-time,Entry,2413.90
72664,ST-44141304-DKB17,Part-time,Senior,6750.74
72665,ST-18318958-SDH10,Full-time,Mid,2718.85
72666,ST-95426842-EJA11,Part-time,Mid,753.79
72667,ST-22578467-GRR21,Full-time,Mid,4110.62
72668,ST-92469186-JAP6,Full-time,Mid,4476.21
72669,ST-29240128-ACL19,Part-time,Mid,1097.48
72670,ST-32683731-EEY3,Full-time,Entry,4499.11
72671,ST-74809417-EBT9,Full-time,Mid,3469.43
72672,ST-20674899-PNS11,Part-time,Senior,9219.82
72673,ST-82496721-NTS24,Part-time,Mid,1859.97
72674,ST-37747946-ARN15,Full-time,Entry,4760.91
72675,ST-38374798-WDJ22,Part-time,Senior,8280.21
72676,ST-86534254-EMC11,Full-time,Mid,4176.86
72677,ST-86157766-PKD7,Part-time,Mid,1775.85
72678,ST-49116212-RAT2,Full-time,Mid,3344.18
72679,ST-49122125-JRA10,Full-time,Mid,3770.26
72680,ST-12038862-AJJ13,Full-time,Senior,15170.48
72681,ST-94044030-PCS15,Part-time,Senior,7243.02
72682,ST-71588142-VNM20,Part-time,Mid,2273.75
72683,ST-75513462-TLG11,Part-time,Entry,1649.37
72684,ST-19972342-JWR21,Full-time,Entry,2897.06
72685,ST-25856922-JMG5,Full-time,Entry,3621.26
72686,ST-83681239-KCP15,Full-time,Entry,3001.93
72687,ST-49385714-JBN10,Full-time,Senior,13252.46
72688,ST-94852547-AJS22,Full-time,Senior,10573.84
72689,ST-34162551-RLY16,Part-time,Entry,948.79
72690,ST-48060817-MCH16,Full-time,Entry,3014.33
72691,ST-80469225-CKP17,Full-time,Mid,3150.67
72692,ST-82053492-ECB22,Part-time,Mid,1278.27
72693,ST-14437756-DTD6,Part-time,Senior,8351.27
